character_wise,76,gru,Adam,False,64,1,0,0,0.0001,5,0.002,{'3x^2 - y^3 = C': 'y ^ { 2 } + x ^ { 2 } = C   x ',,, 'y(x)=c_{1}\\;e^{-2x}+c_{2}\\;e^{4x}-{\x0crac{x^{2}}{8}}+{\x0crac{x}{16}}-{\x0crac{27}{64}}': 'y = C _ { 1 } \\ m a t h r m { e } ^ { x } + C _ { ', '{\\sqrt{{1+x^{2}+y^{2}}}}+\x07rctan{\x0crac{x}{y}}=C': 'y = 0 '," 'x^{2}y+{\x0crac{1}{y}}=C': 'x = - y + a \\ t a n ( { \\ f r a c { y ^ { 2 } } { '}"";7.160106301307678;0.2600652414063613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0,0.0001,6,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y ^ { 2 } + y ^ { 3 } = C ',,, ', '{\\sqrt{{1+x^{2}+y^{2}}}}+\x07rctan{\x0crac{x}{y}}=C': '\\ l n   y = C _ { 1 } x ^ { 2 } + C _ { 2 } x ^ { '," 'x^{2}y+{\x0crac{1}{y}}=C': 'x ^ { 2 } y ^ { 2 } + y ^ { 3 } = C '}"";7.295239508152008;0.2529264308512211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0,0.0001,7,0.002,{'3x^2 - y^3 = C': 'y ^ { 2 } + 2 x   y - x ^ { 2 } = C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0,0.0001,8,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y \\ l n   C   y = 0 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0,0.0001,9,0.002,{'3x^2 - y^3 = C': 'y = 0 ',,, 'x^{2}y+{\x0crac{1}{y}}=C': 'x ^ { 2 } y + \\ l n | x - 2 y | = C ," '}"";8.019169390201569;0.23614811052878698",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0,0.0001,10,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y + \\ l n   C   y = 0 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0,0.0001,11,0.002,{'3x^2 - y^3 = C': 'y = 0 x ^ { 2 } + C _ { 2 } + C _ { 2 } } { 2 } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0,0.0001,12,0.002,{'3x^2 - y^3 = C': 'y = C _ { 1 } + C _ { 2 } \\ ,,, x + C _ { 2 } \\ , \\ ', '4y=(x+C)^{2}': 'y = C _ { 1 } + C _ { 2 } \\ , x + C _ { 2 } \\ , \\ ', 'y(x)=-{\\sqrt{x}}\\;{\\sqrt{c_{1}+2x^{2}}}': 'y = C _ { 1 } + C _ { 2 } \\ , x + C _ { 2 } \\ , \\ ', 'y(x)={\x0crac{\\sqrt{x}\\;{\\sqrt{c_{1}\\,x^{3}-2}}}{\\sqrt{3}}}': 'y = C _ { 1 } + C _ { 2 } \\ , x + C _ { 2 } \\ , \\ ', 'y(x)=c_{1}\\;e^{-(5x)/2}+c_{2}\\;e^{x}-2': 'C _ { 1 } e ^ { - 1 0 x } + C _ { 2 } e ^ { - 1 0 ', 'y(x)=c_{1}\\;e^{-2x}+c_{2}\\;e^{4x}-{\x0crac{x^{2}}{8}}+{\x0crac{x}{16}}-{\x0crac{27}{64}}': 'y = C _ { 1 } + C _ { 2 } \\ , x + C _ { 2 } \\ , \\ ', '{\\sqrt{{1+x^{2}+y^{2}}}}+\x07rctan{\x0crac{x}{y}}=C': 'y = C _ { 1 } + C _ { 2 } \\ , x + C _ { 2 } \\ , \\ ', 'x^{2}y+{\x0crac{1}{y}}=C': 'y = C _ { 1 } + C _ { 2 } \\ , x + C _ { 2 } \\ ," \\ '}"";8.042412638664246;0.426861372590065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0,0.0001,13,0.002,{'3x^2 - y^3 = C': 'y = 0 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,128,0,0.001,1,0.002,{'3x^2 - y^3 = C': 'y = 0 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0.25,0.001,1,0.002,{'3x^2 - y^3 = C': 'y = C _ { 1 } \\ m a t h r m { e } ^ { x } + C _ { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.0001,2,0.002,{'3x^2 - y^3 = C': 'y = C _ { 1 } \\ m a t h r m { e } ^ { x } + C _ { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.0001,3,0.002,{'3x^2 - y^3 = C': 'y = x ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.0001,4,0.002,{'3x^2 - y^3 = C': 'y = C _ { 1 } \\ m a t h r m { e } ^ { - x } + C _ ',,, 'y(x)=c_{1}\\;e^{-2x}+c_{2}\\;e^{4x}-{\x0crac{x^{2}}{8}}+{\x0crac{x}{16}}-{\x0crac{27}{64}}': 'y ( x ) = { \\ f r a c { 1 } { 2 } } \\ , x ^ { 3 } ', '{\\sqrt{{1+x^{2}+y^{2}}}}+\x07rctan{\x0crac{x}{y}}=C': 'y = { \\ f r a c { x } { 2 } } \\ , \\ m a t h r m { '," 'x^{2}y+{\x0crac{1}{y}}=C': 'x = 0 '}"";6.2251381278038025;0.3346662655472755",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.0001,5,0.002,{'3x^2 - y^3 = C': 'y = C _ { 1 } \\ m a t h r m { e } ^ { - x } + C _ ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.0001,6,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y \\ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.0001,7,0.002,{'3x^2 - y^3 = C': 'y ^ { 2 } = x ^ { 2 } \\ l n   C   x ',,, e ^ { - x } + c _ { 2 } \\ ', '{\\sqrt{{1+x^{2}+y^{2}}}}+\x07rctan{\x0crac{x}{y}}=C': 'y = { \\ f r a c { x ^ { 2 } } { 2 } } \\ , x ^ { 3 '," 'x^{2}y+{\x0crac{1}{y}}=C': 'x ^ { 2 } = 2 y ^ { 2 } ( C - 2 x ) ; '}"";10.043919324874878;0.31356452653805417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.0001,8,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y ^ { 2 } + y ^ { 2 } = C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.0001,9,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y ^ { 2 } + 2 x ^ { 2 } y ^ { 2 } = C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.0001,10,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } e ^ { - 1 x } + C _ { 2 } e ^ { - 1 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.0001,11,0.002,{'3x^2 - y^3 = C': 'x = 0 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0.25,0.0001,4,0.002,{'3x^2 - y^3 = C': 'y ^ { 2 } = C   x ^ { 2 } + C ^ { 2 } ; ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0.25,0.0001,5,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y ^ { 2 } - 1 = x   y \\ ,,, '{\\sqrt{{1+x^{2}+y^{2}}}}+\x07rctan{\x0crac{x}{y}}=C': 'x ^ { 2 } - y ^ { 2 } - x ^ { 2 } = C   x   y ^ { '," 'x^{2}y+{\x0crac{1}{y}}=C': 'x ^ { 2 } - y ^ { 2 } - y ^ { 2 } = C   x   y ^ { '}"";7.766700208187103;0.29782296866178515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0.25,0.0001,6,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y \\ l n   C   x   y = - 1 ; ',,, '{\\sqrt{{1+x^{2}+y^{2}}}}+\x07rctan{\x0crac{x}{y}}=C': '\\ l n   y = ( - x ) \\ ; \\ m a t h r m { e } ^ { x '," 'x^{2}y+{\x0crac{1}{y}}=C': 'x = C   y ^ { 2 } + C ; '}"";6.933895528316498;0.2862119570374489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0.25,0.0001,7,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y + \\ l n | y | = C ; ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0.25,0.0001,8,0.002,{'3x^2 - y^3 = C': 'y ^ { 2 } + x   y - 1 = C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0.25,0.001,1,0.002,{'3x^2 - y^3 = C': 'y ^ { 2 } = C   x ^ { 2 } + C ^ { 2 } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0,0.001,1,0.002,{'3x^2 - y^3 = C': 'y ^ { 2 } = 2 C ^ { 2 } ( x + C ) ^ { 2 } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,1,0,0,0.0001,1,0.002,{'3x^2 - y^3 = C': 'x ^ 2   +   1   =   C (   y ^ 2   +   \\ c o s   x ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,128,0.25,0.0001,3,0.002,{'3x^2 - y^3 = C': 'y ^ { 2 } = C   x ^ { 2 } y + C . ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,0,0.25,0.0001,3,0.002,{'3x^2 - y^3 = C': 'y ^ { 2 } = x ^ { 2 } ( C - 2 y ) ; ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,0,0.25,0.0001,4,0.002,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - 1 0 x } + C _ { 2 } e ^ { - 6 x ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,0,0,0.0001,3,0.002,{'3x^2 - y^3 = C': 'y = C _ { 1 } \\ m a t h r m { e } ^ { - 2 x } + C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,0,0,0.0001,4,0.002,{'3x^2 - y^3 = C': 'y = C _ { 1 } \\ m a t h r m { e } ^ { x } + C _ { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,1,128,0.25,0.0001,3,0.002,{'3x^2 - y^3 = C': 'y = 0 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,1,0,0.25,0.0001,5,0.002,{'3x^2 - y^3 = C': 'y = C _ { 1 } \\ m a t h r m { e } ^ { - x } + C _ ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,1,0,0,0.0001,3,0.002,{'3x^2 - y^3 = C': 'y = C _ { 1 } \\ m a t h r m { e } ^ { x } + C _ { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,1,0,0,0.0001,4,0.002,{'3x^2 - y^3 = C': 'y = { \\ f r a c { 1 } { 2 }   \\ l n   x ^ { 2 } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,1,0,0,0.0001,5,0.002,{'3x^2 - y^3 = C': 'x = 0 ',,," 'x^{2}y+{\x0crac{1}{y}}=C': 'x = 0 '}"";5.926079332828522;0.3571920146544774",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,1,0,0,0.0001,6,0.002,{'3x^2 - y^3 = C': 'x = 0 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,4,128,0.25,0.0001,2,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y ^ { 2 } + y ^ { 2 } = C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,4,128,0.25,0.0001,3,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y ^ { 2 } + y ^ { 2 } = C   x   y ^ { 2 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,4,128,0,0.0001,2,0.002,{'3x^2 - y^3 = C': 'y = 0 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,4,0,0.25,0.0001,1,0.002,{'3x^2 - y^3 = C': 'y = 0 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,4,0,0.25,0.0001,2,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } - 2 x ^ { 2 } y ^ { 2 } + y ^ { 2 } } { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,4,0,0.25,0.0001,3,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y \\ l e f t ( x + C \\ r i g h t ) = C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,4,0,0,0.0001,2,0.002,{'3x^2 - y^3 = C': 'y = { \\ f r a c { x ^ { 2 } } { 2 } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,4,0,0,0.0001,3,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y ^ { 2 } + x ^ { 2 } y ^ { 2 } - C ^ { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,lstm,Adam,False,256,2,0,0.25,0.0001,1,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y \\ ,,," 'x^{2}y+{\x0crac{1}{y}}=C': 'x   y ^ { 2 } + 2 x ^ { 2 } y ^ { 2 } + y ^ { 4 } '}"";8.077722787857056;0.27676833271980283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,lstm,Adam,False,256,2,0,0,0.0001,1,0.002,{'3x^2 - y^3 = C': 'y ^ { 2 } = 2 C   y \\ l n   C   y ^ { 2 } ; ',,, e ^ { - x } + c _ { 2 } \\ ', '{\\sqrt{{1+x^{2}+y^{2}}}}+\x07rctan{\x0crac{x}{y}}=C': 'y = { \\ f r a c { 1 } { C _ { 1 } } } \\   \\ m a t '," 'x^{2}y+{\x0crac{1}{y}}=C': 'x ^ { 2 } + y ^ { 2 } = C   x   y \\ l n   C   y ^ '}"";7.87634938955307;0.26100112025936445",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,lstm,Adam,False,256,1,128,0,0.0001,1,0.002,{'3x^2 - y^3 = C': 'y ^ { 2 } + 2 x   y - x ^ { 2 } + 2 y ^ { 2 } = C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,lstm,Adam,False,64,2,128,0.25,0.0001,5,0.002,{'3x^2 - y^3 = C': 'x ^ { 2 } y \\ l n   C   x   y = 0 ',,, x \\ , \\ c o s ( 2 ', '{\\sqrt{{1+x^{2}+y^{2}}}}+\x07rctan{\x0crac{x}{y}}=C': '\\ l n   C   y \\ , = \\ , ( C _ { 1 } + C _ { 2 } x '," 'x^{2}y+{\x0crac{1}{y}}=C': 'x ^ { 2 } y + ( C _ { 1 } x ^ { 2 } + C _ { 2 } ) '}"";8.411205112934113;0.23955808083216348",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
